Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71
30.5,91.5,-0.18,NaN,NaN,0,,"",NaN,30.5,91.5,-0.27,150.84375,155.3125,4.46875,0.982962978,0,NaN,30.5,91.5,-0.33,151.375,154.6875,3.3125,0.8406346809,"0.007246519076",NaN,30.5,91.5,-0.21,151,155.09375,4.09375,0.9440108382,"0.001668485124",NaN,30.5,91.5,-0.24,151.125,155,3.875,0.9215829146,"0.00281459885",NaN,30.5,91.5,-0.24,151.25,154.875,3.625,0.9006602085,"0.003482712939",NaN,30.5,91.5,-0.24,151.28125,154.84375,3.5625,0.8836412834,"0.004242345626",NaN,30.5,91.5,-0.24,151.34375,154.8125,3.46875,0.8841324227,"0.004283996994"
31,93,-0.21,150.78125,155.34375,4.5625,0.9932202608,"0",NaN,31,93,-0.3,150.875,155.25,4.375,0.9725975252,0.001179708831,NaN,31,93,-0.36,151.5,154.5625,3.0625,0.8082903769,"0.009424210623",NaN,31,93,-0.24,151.125,155,3.875,0.9184429296,"0.002740418408",NaN,31,93,-0.27,151.1875,154.9375,3.75,0.9065968278,"0.003789478754",NaN,31,93,-0.27,151.28125,154.84375,3.5625,0.8928621378,"0.004458029051",NaN,31,93,-0.27,151.3125,154.8125,3.5,0.8758557459,"0.005092623305",NaN,31,93,-0.27,151.375,154.8125,3.4375,0.8801408338,"0.005001658336"
31.5,94.5,-0.24,NaN,NaN,0,,"",NaN,31.5,94.5,-0.33,151,155.125,4.125,0.9444002816,0.002386659366,NaN,31.5,94.5,-0.39,151.5625,154.53125,2.96875,0.7958224258,"0.01123012073",NaN,31.5,94.5,-0.27,151.21875,154.90625,3.6875,0.8959470344,"0.004066634195",NaN,31.5,94.5,-0.3,151.28125,154.84375,3.5625,0.8836412834,"0.005061967659",NaN,31.5,94.5,-0.3,151.34375,154.8125,3.46875,0.8810356271,"0.005397718989",NaN,31.5,94.5,-0.3,151.34375,154.8125,3.46875,0.8719369086,"0.005924099181",NaN,31.5,94.5,-0.3,151.375,154.8125,3.4375,0.8801408338,"0.005667211303"
32,96,-0.27,150.8125,155.3125,4.5,0.9863939238,"0",NaN,32,96,-0.36,151.21875,154.90625,3.6875,0.892915056,0.004877337839,NaN,32,96,-0.42,151.5,154.5625,3.0625,0.8082903769,"0.01210638217",NaN,32,96,-0.3,151.3125,154.8125,3.5,0.8728715609,"0.005509823696",NaN,32,96,-0.33,151.34375,154.78125,3.4375,0.8680003788,"0.00647065649",NaN,32,96,-0.33,151.375,154.75,3.375,0.8690481893,"0.006502973186",NaN,32,96,-0.33,151.34375,154.8125,3.46875,0.8719369086,"0.006630109784",NaN,32,96,-0.33,151.34375,154.8125,3.46875,0.8841324227,"0.006168878799"
32.5,97.5,-0.3,150.84375,155.28125,4.4375,0.9795200148,"0.0009087204416",NaN,32.5,97.5,-0.39,151.375,154.75,3.375,0.8542421962,0.007820893286,NaN,32.5,97.5,-0.45,151.40625,154.65625,3.25,0.8326663998,"0.01204315452",NaN,32.5,97.5,-0.33,151.375,154.71875,3.34375,0.8531653746,"0.007033761904",NaN,32.5,97.5,-0.36,151.375,154.71875,3.34375,0.8560821878,"0.007743770717",NaN,32.5,97.5,-0.36,151.40625,154.75,3.34375,0.8650154613,"0.007501187368",NaN,32.5,97.5,-0.36,151.34375,154.8125,3.46875,0.8719369086,"0.007261548811",NaN,32.5,97.5,-0.36,151.34375,154.84375,3.5,0.8881060716,"0.006557805443"
33,99,-0.33,151.03125,155.0625,4.03125,0.933606781,"0.002495046843",NaN,33,99,-0.42,151.59375,154.53125,2.9375,0.7969536593,0.01098209454,NaN,33,99,-0.48,151.25,154.8125,3.5625,0.8717797887,"0.01096612297",NaN,33,99,-0.36,151.4375,154.65625,3.21875,0.8370664682,"0.008523724191",NaN,33,99,-0.39,151.40625,154.71875,3.3125,0.8520724132,"0.008813253823",NaN,33,99,-0.39,151.40625,154.75,3.34375,0.8650154613,"0.008253540519",NaN,33,99,-0.39,151.3125,154.8125,3.5,0.8758557459,"0.007785273339",NaN,33,99,-0.39,151.3125,154.84375,3.53125,0.8920620202,"0.006910869142"
33.5,100.5,-0.36,151.25,154.875,3.625,0.8853156408,"0.005372742752",NaN,33.5,100.5,-0.45,151.6875,154.4375,2.75,0.771099601,0.0138912776,NaN,33.5,100.5,-0.51,151.09375,154.96875,3.875,0.9092121131,"0.009024458281",NaN,33.5,100.5,-0.39,151.4375,154.65625,3.21875,0.8370664682,"0.00964057211",NaN,33.5,100.5,-0.42,151.40625,154.71875,3.3125,0.8520724132,"0.009622364932",NaN,33.5,100.5,-0.42,151.375,154.78125,3.40625,0.87306229,"0.008678726651",NaN,33.5,100.5,-0.42,151.28125,154.84375,3.5625,0.8836412834,"0.00806664788",NaN,33.5,100.5,-0.42,151.3125,154.875,3.5625,0.896000503,"0.007227785677"
34,102,-0.39,151.5625,154.53125,2.96875,0.8011815599,"0.009299846782",NaN,34,102,-0.48,151.625,154.46875,2.84375,0.7841331933,0.015143361,NaN,34,102,-0.54,150.9375,155.15625,4.21875,0.9486832981,"0.006445337856",NaN,34,102,-0.42,151.40625,154.6875,3.28125,0.8451542547,"0.01019340663",NaN,34,102,-0.45,151.375,154.75,3.375,0.8600732686,"0.01009348153",NaN,34,102,-0.45,151.3125,154.8125,3.5,0.8849953577,"0.008703467678",NaN,34,102,-0.45,151.25,154.90625,3.65625,0.8951926402,"0.008049173494",NaN,34,102,-0.45,151.25,154.9375,3.6875,0.9115842887,"0.007106883944"
34.5,103.5,-0.42,151.75,154.375,2.625,0.7533708035,"0.01320979985",NaN,34.5,103.5,-0.51,151.53125,154.5625,3.03125,0.8095711244,0.01506770489,NaN,34.5,103.5,-0.57,150.78125,155.25,4.46875,0.9763879011,"0.003716197919",NaN,34.5,103.5,-0.45,151.34375,154.78125,3.4375,0.8650429583,"0.01013158205",NaN,34.5,103.5,-0.48,151.3125,154.8125,3.5,0.8758557459,"0.01002304765",NaN,34.5,103.5,-0.48,151.28125,154.875,3.59375,0.8967696495,"0.008504524193",NaN,34.5,103.5,-0.48,151.1875,154.9375,3.75,0.9065968278,"0.007809953388",NaN,34.5,103.5,-0.48,151.21875,154.9375,3.71875,0.915438785,"0.006920271736"
35,105,-0.45,151.78125,154.3125,2.53125,0.7397954429,"0.01551898308",NaN,35,105,-0.54,151.34375,154.78125,3.4375,0.8621155626,0.01346005028,NaN,35,105,-0.6,150.75,155.3125,4.5625,0.9865765725,"0",NaN,35,105,-0.48,151.21875,154.875,3.65625,0.8921425712,"0.009304353352",NaN,35,105,-0.51,151.21875,154.90625,3.6875,0.8990101101,"0.009282930839",NaN,35,105,-0.51,151.1875,154.9375,3.75,0.9160572248,"0.007884072036",NaN,35,105,-0.51,151.125,155,3.875,0.9215829146,"0.007304441454",NaN,35,105,-0.51,151.15625,155,3.84375,0.930697149,"0.006602252832"
35.5,106.5,-0.48,151.65625,154.4375,2.78125,0.7754684722,"0.01604100823",NaN,35.5,106.5,-0.57,151.15625,154.96875,3.8125,0.9079230828,0.01054089266,NaN,35.5,106.5,-0.63,NaN,NaN,0,,"",NaN,35.5,106.5,-0.51,151.125,155,3.875,0.9184429296,"0.00795351643",NaN,35.5,106.5,-0.54,151.15625,154.96875,3.8125,0.914120582,"0.008359364575",NaN,35.5,106.5,-0.54,151.125,155,3.875,0.9311996924,"0.006956734196",NaN,35.5,106.5,-0.54,151.0625,155.0625,4,0.9363291776,"0.006507780895",NaN,35.5,106.5,-0.54,151.125,155.0625,3.9375,0.9419787384,"0.005881869318"
36,108,-0.51,151.34375,154.75,3.40625,0.8581879086,"0.01372661827",NaN,36,108,-0.6,150.9375,155.1875,4.25,0.9586025865,0.006735087035,NaN,36,108,-0.66,150.75,155.34375,4.59375,0.9899494937,"0",NaN,36,108,-0.54,151,155.09375,4.09375,0.9440108382,"0.006290396075",NaN,36,108,-0.57,151.0625,155.09375,4.03125,0.9399795976,"0.007026216376",NaN,36,108,-0.57,151.0625,155.0625,4,0.9460998336,"0.006000115297",NaN,36,108,-0.57,151,155.125,4.125,0.9508467747,"0.005544907346",NaN,36,108,-0.57,151.0625,155.125,4.0625,0.9568139619,"0.005001405599"
36.5,109.5,-0.54,151.125,155,3.875,0.9153348228,"0.009793861423",NaN,36.5,109.5,-0.63,150.84375,155.28125,4.4375,0.9795200148,0.003435176101,NaN,36.5,109.5,-0.69,NaN,NaN,0,,"",NaN,36.5,109.5,-0.57,150.9375,155.1875,4.25,0.9618576132,"0.004660860284",NaN,36.5,109.5,-0.6,150.96875,155.15625,4.1875,0.9580230786,"0.005304938841",NaN,36.5,109.5,-0.6,151,155.125,4.125,0.9607689228,"0.004870943413",NaN,36.5,109.5,-0.6,150.96875,155.15625,4.1875,0.9580230786,"0.004784876033",NaN,36.5,109.5,-0.6,151,155.15625,4.15625,0.9677911543,"0.003982518527"
37,111,-0.57,150.875,155.21875,4.34375,0.9691177375,"0.00555191469",NaN,37,111,-0.66,150.8125,155.3125,4.5,0.9863939238,0,NaN,37,111,-0.72,150.75,155.34375,4.59375,0.9899494937,"0",NaN,37,111,-0.6,150.84375,155.28125,4.4375,0.9828460686,"0",NaN,37,111,-0.63,150.90625,155.21875,4.3125,0.9722167862,"0.00387792281",NaN,37,111,-0.63,150.9375,155.1875,4.25,0.9752173866,"0.003566459843",NaN,37,111,-0.63,150.90625,155.21875,4.3125,0.9722167862,"0.00387792281",NaN,37,111,-0.63,150.9375,155.1875,4.25,0.9786452263,"0.003003589315"
37.5,112.5,-0.6,150.8125,155.1875,4.375,0.9725975252,"0.003114909858",NaN,37.5,112.5,-0.69,NaN,NaN,0,NaN,NaN,NaN,37.5,112.5,-0.75,NaN,NaN,0,,"",NaN,37.5,112.5,-0.63,NaN,NaN,0,,"",NaN,37.5,112.5,-0.66,NaN,NaN,0,,"",NaN,37.5,112.5,-0.66,NaN,NaN,0,,"",NaN,37.5,112.5,-0.66,150.875,155.25,4.375,0.9792364932,"0.00286857221",NaN,37.5,112.5,-0.66,150.9375,155.21875,4.28125,0.982236597,"0"
38,114,-0.63,150.78125,155.1875,4.40625,0.976064907,"0.002894267905",NaN,38,114,-0.72,150.8125,155.34375,4.53125,0.9898129771,0,NaN,38,114,-0.78,150.75,155.34375,4.59375,0.9899494937,"0",NaN,38,114,-0.66,150.78125,155.3125,4.53125,0.9931739816,"0",NaN,38,114,-0.69,150.84375,155.3125,4.46875,0.9896727008,"0",NaN,38,114,-0.69,150.875,155.28125,4.40625,0.9929823694,"0",NaN,38,114,-0.69,150.84375,155.28125,4.4375,0.9862062359,"0",NaN,38,114,-0.69,150.90625,155.25,4.34375,0.98938023,"0"
38.5,115.5,-0.66,NaN,NaN,0,,"",NaN,38.5,115.5,-0.75,NaN,NaN,0,NaN,NaN,NaN,38.5,115.5,-0.81,NaN,NaN,0,,"",NaN,38.5,115.5,-0.69,NaN,NaN,0,,"",NaN,38.5,115.5,-0.72,NaN,NaN,0,,"",NaN,38.5,115.5,-0.72,NaN,NaN,0,,"",NaN,38.5,115.5,-0.72,NaN,NaN,0,,"",NaN,38.5,115.5,-0.72,NaN,NaN,0,,""
39,117,-0.69,150.78125,155.34375,4.5625,0.9932202608,"0",NaN,39,117,-0.78,150.8125,155.34375,4.53125,0.9898129771,0,NaN,39,117,-0.84,150.75,155.34375,4.59375,0.9899494937,"0",NaN,39,117,-0.72,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,39,117,-0.75,150.8125,155.3125,4.5,0.9931270663,"0",NaN,39,117,-0.75,NaN,NaN,0,,"",NaN,39,117,-0.75,150.8125,155.3125,4.5,0.9931270663,"0",NaN,39,117,-0.75,NaN,NaN,0,,""
39.5,118.5,-0.72,NaN,NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,NaN,NaN,NaN,39.5,118.5,-0.87,NaN,NaN,0,,"",NaN,39.5,118.5,-0.75,NaN,NaN,0,,"",NaN,39.5,118.5,-0.78,NaN,NaN,0,,"",NaN,39.5,118.5,-0.78,NaN,NaN,0,,"",NaN,39.5,118.5,-0.78,NaN,NaN,0,,"",NaN,39.5,118.5,-0.78,NaN,NaN,0,,""
40,120,-0.75,150.78125,155.34375,4.5625,0.9932202608,"0",NaN,40,120,-0.84,150.78125,155.34375,4.5625,0.9932202608,0,NaN,40,120,-0.9,150.71875,155.34375,4.625,0.9933109617,"0",NaN,40,120,-0.78,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,40,120,-0.81,150.8125,155.3125,4.5,0.9931270663,"0",NaN,40,120,-0.81,150.84375,155.28125,4.4375,0.9964973623,"0",NaN,40,120,-0.81,150.8125,155.3125,4.5,0.9931270663,"0",NaN,40,120,-0.81,150.875,155.28125,4.40625,0.9964726521,"0"
40.5,121.5,-0.78,NaN,NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,NaN,NaN,NaN,40.5,121.5,-0.93,NaN,NaN,0,,"",NaN,40.5,121.5,-0.81,NaN,NaN,0,,"",NaN,40.5,121.5,-0.84,NaN,NaN,0,,"",NaN,40.5,121.5,-0.84,NaN,NaN,0,,"",NaN,40.5,121.5,-0.84,NaN,NaN,0,,"",NaN,40.5,121.5,-0.84,NaN,NaN,0,,""
41,123,-0.81,150.78125,155.34375,4.5625,0.9932202608,"0",NaN,41,123,-0.9,150.78125,155.34375,4.5625,0.9932202608,0,NaN,41,123,-0.96,150.71875,155.34375,4.625,0.9933109617,"0",NaN,41,123,-0.84,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,41,123,-0.87,150.8125,155.3125,4.5,0.9931270663,"0",NaN,41,123,-0.87,NaN,NaN,0,,"",NaN,41,123,-0.87,150.8125,155.3125,4.5,0.9931270663,"0",NaN,41,123,-0.87,NaN,NaN,0,,""
41.5,124.5,-0.84,NaN,NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,NaN,NaN,NaN,41.5,124.5,-0.99,NaN,NaN,0,,"",NaN,41.5,124.5,-0.87,NaN,NaN,0,,"",NaN,41.5,124.5,-0.9,NaN,NaN,0,,"",NaN,41.5,124.5,-0.9,NaN,NaN,0,,"",NaN,41.5,124.5,-0.9,NaN,NaN,0,,"",NaN,41.5,124.5,-0.9,NaN,NaN,0,,""
42,126,-0.87,150.78125,155.34375,4.5625,0.9932202608,"0",NaN,42,126,-0.96,150.78125,155.34375,4.5625,0.9932202608,0,NaN,42,126,-1.02,150.71875,155.34375,4.625,0.9933109617,"0",NaN,42,126,-0.9,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,42,126,-0.93,150.8125,155.3125,4.5,0.9931270663,"0",NaN,42,126,-0.93,150.84375,155.28125,4.4375,0.9964973623,"0",NaN,42,126,-0.93,150.8125,155.3125,4.5,0.9931270663,"0",NaN,42,126,-0.93,150.875,155.28125,4.40625,0.9964726521,"0"
42.5,127.5,-0.9,NaN,NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,NaN,NaN,NaN,42.5,127.5,-1.05,NaN,NaN,0,,"",NaN,42.5,127.5,-0.93,NaN,NaN,0,,"",NaN,42.5,127.5,-0.96,NaN,NaN,0,,"",NaN,42.5,127.5,-0.96,NaN,NaN,0,,"",NaN,42.5,127.5,-0.96,NaN,NaN,0,,"",NaN,42.5,127.5,-0.96,NaN,NaN,0,,""
43,129,-0.93,150.75,155.34375,4.59375,0.9966158955,"0",NaN,43,129,-1.02,150.78125,155.34375,4.5625,0.9932202608,0,NaN,43,129,-1.08,150.71875,155.34375,4.625,0.9933109617,"0",NaN,43,129,-0.96,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,43,129,-0.99,150.8125,155.3125,4.5,0.9931270663,"0",NaN,43,129,-0.99,NaN,NaN,0,,"",NaN,43,129,-0.99,150.8125,155.3125,4.5,0.9931270663,"0",NaN,43,129,-0.99,NaN,NaN,0,,""
43.5,130.5,-0.96,NaN,NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,NaN,NaN,NaN,43.5,130.5,-1.11,NaN,NaN,0,,"",NaN,43.5,130.5,-0.99,NaN,NaN,0,,"",NaN,43.5,130.5,-1.02,NaN,NaN,0,,"",NaN,43.5,130.5,-1.02,NaN,NaN,0,,"",NaN,43.5,130.5,-1.02,NaN,NaN,0,,"",NaN,43.5,130.5,-1.02,NaN,NaN,0,,""
44,132,-0.99,150.75,155.34375,4.59375,0.9966158955,"0",NaN,44,132,-1.08,150.78125,155.34375,4.5625,0.9932202608,0,NaN,44,132,-1.14,150.71875,155.34375,4.625,0.9933109617,"0",NaN,44,132,-1.02,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,44,132,-1.05,150.8125,155.3125,4.5,0.9931270663,"0",NaN,44,132,-1.05,150.84375,155.28125,4.4375,0.9964973623,"0",NaN,44,132,-1.05,150.8125,155.3125,4.5,0.9931270663,"0",NaN,44,132,-1.05,150.875,155.28125,4.40625,0.9964726521,"0"
44.5,133.5,-1.02,NaN,NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,NaN,NaN,NaN,44.5,133.5,-1.17,NaN,NaN,0,,"",NaN,44.5,133.5,-1.05,NaN,NaN,0,,"",NaN,44.5,133.5,-1.08,NaN,NaN,0,,"",NaN,44.5,133.5,-1.08,NaN,NaN,0,,"",NaN,44.5,133.5,-1.08,NaN,NaN,0,,"",NaN,44.5,133.5,-1.08,NaN,NaN,0,,""
45,135,-1.05,150.75,155.375,4.625,1,"0",NaN,45,135,-1.14,150.78125,155.34375,4.5625,0.9932202608,0,NaN,45,135,-1.2,150.71875,155.34375,4.625,0.9933109617,"0",NaN,45,135,-1.08,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,45,135,-1.11,150.8125,155.3125,4.5,0.9931270663,"0",NaN,45,135,-1.11,NaN,NaN,0,,"",NaN,45,135,-1.11,150.8125,155.3125,4.5,0.9931270663,"0",NaN,45,135,-1.11,NaN,NaN,0,,""
45.5,136.5,-1.08,NaN,NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,NaN,NaN,NaN,45.5,136.5,-1.23,NaN,NaN,0,,"",NaN,45.5,136.5,-1.11,NaN,NaN,0,,"",NaN,45.5,136.5,-1.14,NaN,NaN,0,,"",NaN,45.5,136.5,-1.14,NaN,NaN,0,,"",NaN,45.5,136.5,-1.14,NaN,NaN,0,,"",NaN,45.5,136.5,-1.14,NaN,NaN,0,,""
46,138,-1.11,150.75,155.375,4.625,1,"0",NaN,46,138,-1.2,150.78125,155.34375,4.5625,0.9932202608,0,NaN,46,138,-1.26,150.71875,155.375,4.65625,0.9966610925,"0",NaN,46,138,-1.14,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,46,138,-1.17,150.8125,155.3125,4.5,0.9931270663,"0",NaN,46,138,-1.17,150.84375,155.3125,4.46875,1,"0",NaN,46,138,-1.17,150.8125,155.3125,4.5,0.9931270663,"0",NaN,46,138,-1.17,150.875,155.28125,4.40625,0.9964726521,"0"
46.5,139.5,-1.14,NaN,NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,NaN,NaN,NaN,46.5,139.5,-1.29,NaN,NaN,0,,"",NaN,46.5,139.5,-1.17,NaN,NaN,0,,"",NaN,46.5,139.5,-1.2,NaN,NaN,0,,"",NaN,46.5,139.5,-1.2,NaN,NaN,0,,"",NaN,46.5,139.5,-1.2,NaN,NaN,0,,"",NaN,46.5,139.5,-1.2,NaN,NaN,0,,""
47,141,-1.17,150.75,155.375,4.625,1,"0",NaN,47,141,-1.26,150.78125,155.34375,4.5625,0.9932202608,0,NaN,47,141,-1.32,150.71875,155.375,4.65625,0.9966610925,"0",NaN,47,141,-1.2,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,47,141,-1.23,NaN,NaN,0,,"",NaN,47,141,-1.23,NaN,NaN,0,,"",NaN,47,141,-1.23,NaN,NaN,0,,"",NaN,47,141,-1.23,NaN,NaN,0,,""
47.5,142.5,-1.2,NaN,NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,NaN,NaN,NaN,47.5,142.5,-1.35,NaN,NaN,0,,"",NaN,47.5,142.5,-1.23,NaN,NaN,0,,"",NaN,47.5,142.5,-1.26,NaN,NaN,0,,"",NaN,47.5,142.5,-1.26,NaN,NaN,0,,"",NaN,47.5,142.5,-1.26,NaN,NaN,0,,"",NaN,47.5,142.5,-1.26,NaN,NaN,0,,""
48,144,-1.23,150.75,155.375,4.625,1,"0",NaN,48,144,-1.32,150.78125,155.34375,4.5625,0.9932202608,0,NaN,48,144,-1.38,150.71875,155.375,4.65625,0.9966610925,"0",NaN,48,144,-1.26,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,48,144,-1.29,150.8125,155.3125,4.5,0.9931270663,"0",NaN,48,144,-1.29,150.84375,155.3125,4.46875,1,"0",NaN,48,144,-1.29,150.8125,155.3125,4.5,0.9931270663,"0",NaN,48,144,-1.29,150.875,155.28125,4.40625,0.9964726521,"0"
48.5,145.5,-1.26,NaN,NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,NaN,NaN,NaN,48.5,145.5,-1.41,NaN,NaN,0,,"",NaN,48.5,145.5,-1.29,NaN,NaN,0,,"",NaN,48.5,145.5,-1.32,NaN,NaN,0,,"",NaN,48.5,145.5,-1.32,NaN,NaN,0,,"",NaN,48.5,145.5,-1.32,NaN,NaN,0,,"",NaN,48.5,145.5,-1.32,NaN,NaN,0,,""
49,147,-1.29,150.75,155.375,4.625,1,"0",NaN,49,147,-1.38,150.78125,155.34375,4.5625,0.9932202608,0,NaN,49,147,-1.44,150.71875,155.375,4.65625,0.9966610925,"0",NaN,49,147,-1.32,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,49,147,-1.35,NaN,NaN,0,,"",NaN,49,147,-1.35,NaN,NaN,0,,"",NaN,49,147,-1.35,NaN,NaN,0,,"",NaN,49,147,-1.35,NaN,NaN,0,,""
49.5,148.5,-1.32,NaN,NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,NaN,NaN,NaN,49.5,148.5,-1.47,NaN,NaN,0,,"",NaN,49.5,148.5,-1.35,NaN,NaN,0,,"",NaN,49.5,148.5,-1.38,NaN,NaN,0,,"",NaN,49.5,148.5,-1.38,NaN,NaN,0,,"",NaN,49.5,148.5,-1.38,NaN,NaN,0,,"",NaN,49.5,148.5,-1.38,NaN,NaN,0,,""
50,150,-1.35,150.75,155.375,4.625,1,"0",NaN,50,150,-1.44,150.78125,155.34375,4.5625,0.9932202608,0,NaN,50,150,-1.5,150.71875,155.375,4.65625,0.9966610925,"0",NaN,50,150,-1.38,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,50,150,-1.41,150.8125,155.34375,4.53125,0.9965694582,"0",NaN,50,150,-1.41,150.84375,155.3125,4.46875,1,"0",NaN,50,150,-1.41,150.8125,155.3125,4.5,0.9931270663,"0",NaN,50,150,-1.41,150.875,155.3125,4.4375,1,"0"
50.5,151.5,-1.38,NaN,NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,NaN,NaN,NaN,50.5,151.5,-1.53,NaN,NaN,0,,"",NaN,50.5,151.5,-1.41,NaN,NaN,0,,"",NaN,50.5,151.5,-1.44,NaN,NaN,0,,"",NaN,50.5,151.5,-1.44,NaN,NaN,0,,"",NaN,50.5,151.5,-1.44,NaN,NaN,0,,"",NaN,50.5,151.5,-1.44,NaN,NaN,0,,""
51,153,-1.41,150.75,155.375,4.625,1,"0",NaN,51,153,-1.5,150.78125,155.34375,4.5625,0.9932202608,0,NaN,51,153,-1.56,150.71875,155.375,4.65625,0.9966610925,"0",NaN,51,153,-1.44,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,51,153,-1.47,NaN,NaN,0,,"",NaN,51,153,-1.47,NaN,NaN,0,,"",NaN,51,153,-1.47,NaN,NaN,0,,"",NaN,51,153,-1.47,NaN,NaN,0,,""
51.5,154.5,-1.44,NaN,NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,NaN,NaN,NaN,51.5,154.5,-1.59,NaN,NaN,0,,"",NaN,51.5,154.5,-1.47,NaN,NaN,0,,"",NaN,51.5,154.5,-1.5,NaN,NaN,0,,"",NaN,51.5,154.5,-1.5,NaN,NaN,0,,"",NaN,51.5,154.5,-1.5,NaN,NaN,0,,"",NaN,51.5,154.5,-1.5,NaN,NaN,0,,""
52,156,-1.47,150.75,155.375,4.625,1,"0",NaN,52,156,-1.56,150.75,155.34375,4.59375,0.9966158955,0,NaN,52,156,-1.62,150.71875,155.375,4.65625,0.9966610925,"0",NaN,52,156,-1.5,150.78125,155.34375,4.5625,0.9965928351,"0",NaN,52,156,-1.53,150.8125,155.34375,4.53125,0.9965694582,"0",NaN,52,156,-1.53,150.84375,155.3125,4.46875,1,"0",NaN,52,156,-1.53,150.8125,155.34375,4.53125,0.9965694582,"0",NaN,52,156,-1.53,150.875,155.3125,4.4375,1,"0"
52.5,157.5,-1.5,NaN,NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,NaN,NaN,NaN,52.5,157.5,-1.65,NaN,NaN,0,,"",NaN,52.5,157.5,-1.53,NaN,NaN,0,,"",NaN,52.5,157.5,-1.56,NaN,NaN,0,,"",NaN,52.5,157.5,-1.56,NaN,NaN,0,,"",NaN,52.5,157.5,-1.56,NaN,NaN,0,,"",NaN,52.5,157.5,-1.56,NaN,NaN,0,,""
53,159,-1.53,150.75,155.375,4.625,1,"0",NaN,53,159,-1.62,150.75,155.34375,4.59375,0.9966158955,0,NaN,53,159,-1.68,150.71875,155.375,4.65625,0.9966610925,"0",NaN,53,159,-1.56,NaN,NaN,0,,"",NaN,53,159,-1.59,NaN,NaN,0,,"",NaN,53,159,-1.59,NaN,NaN,0,,"",NaN,53,159,-1.59,NaN,NaN,0,,"",NaN,53,159,-1.59,NaN,NaN,0,,""
53.5,160.5,-1.56,NaN,NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,NaN,NaN,NaN,53.5,160.5,-1.71,NaN,NaN,0,,"",NaN,53.5,160.5,-1.59,NaN,NaN,0,,"",NaN,53.5,160.5,-1.62,NaN,NaN,0,,"",NaN,53.5,160.5,-1.62,NaN,NaN,0,,"",NaN,53.5,160.5,-1.62,NaN,NaN,0,,"",NaN,53.5,160.5,-1.62,NaN,NaN,0,,""
54,162,-1.59,150.75,155.375,4.625,1,"0",NaN,54,162,-1.68,150.75,155.375,4.625,1,0,NaN,54,162,-1.74,150.71875,155.375,4.65625,0.9966610925,"0",NaN,54,162,-1.62,150.75,155.34375,4.59375,1,"0",NaN,54,162,-1.65,150.78125,155.34375,4.5625,1,"0",NaN,54,162,-1.65,150.84375,155.3125,4.46875,1,"0",NaN,54,162,-1.65,150.78125,155.34375,4.5625,1,"0",NaN,54,162,-1.65,150.875,155.3125,4.4375,1,"0"
